NameCD	Requirements
43	83
43	97
43	98
43	110
43	112
43	114
43	117
43	119
43	120
43	121
43	122
43	124
43	125
43	128
43	129
43	130
43	184
43	217
43	222
43	234
43	246
43	247
43	248
43	250
43	266
43	287
43	291
43	292
43	293
43	296
43	297
43	298
43	300
43	301
43	303
43	304
43	307
43	308
43	309
43	310
43	311
43	312
43	313
43	342
43	359
43	367
43	388
44	1
44	5
44	8
44	11
44	13
44	25
44	34
44	35
44	36
44	37
44	38
44	39
44	49
44	51
44	58
44	60
44	63
44	65
44	70
44	71
44	72
44	73
44	82
44	110
44	112
44	114
44	117
44	119
44	120
44	121
44	122
44	124
44	125
44	130
44	133
44	134
44	135
44	152
44	158
44	178
44	184
44	217
44	232
44	234
44	250
44	266
44	278
44	291
44	292
44	293
44	296
44	297
44	298
44	300
44	301
44	303
44	304
44	307
44	308
44	309
44	310
44	311
44	312
44	313
44	359
44	367
44	388
44	402
44	421
45	1
45	5
45	8
45	11
45	13
45	25
45	34
45	35
45	36
45	37
45	38
45	39
45	49
45	51
45	58
45	60
45	63
45	65
45	70
45	71
45	72
45	73
45	82
45	110
45	112
45	114
45	117
45	119
45	120
45	121
45	122
45	124
45	125
45	130
45	133
45	134
45	135
45	152
45	158
45	178
45	184
45	217
45	232
45	234
45	250
45	266
45	278
45	291
45	292
45	293
45	296
45	297
45	298
45	300
45	301
45	303
45	304
45	307
45	308
45	309
45	310
45	311
45	312
45	313
45	315
45	359
45	367
45	388
45	402
45	421
46	3
46	49
46	74
46	95
46	150
46	160
46	195
46	250
46	263
46	265
46	268
46	271
46	273
46	275
46	276
46	277
46	280
46	282
46	283
46	285
46	286
46	288
46	289
46	290
46	316
46	317
46	319
46	320
46	322
46	324
46	326
46	328
46	339
46	414
47	3
47	49
47	77
47	95
47	150
47	172
47	184
47	186
47	195
47	250
47	263
47	265
47	268
47	271
47	273
47	275
47	276
47	277
47	280
47	282
47	283
47	285
47	286
47	288
47	289
47	290
47	316
47	317
47	319
47	320
47	322
47	324
47	326
47	328
47	339
47	414
48	3
48	49
48	95
48	150
48	184
48	195
48	249
48	250
48	251
48	263
48	265
48	268
48	271
48	273
48	275
48	276
48	277
48	280
48	282
48	283
48	285
48	286
48	288
48	289
48	290
48	316
48	317
48	319
48	320
48	322
48	324
48	326
48	328
48	339
48	414
49	3
49	49
49	56
49	79
49	95
49	96
49	150
49	184
49	195
49	250
49	263
49	265
49	268
49	271
49	273
49	275
49	276
49	277
49	280
49	282
49	283
49	285
49	286
49	288
49	289
49	290
49	316
49	317
49	319
49	320
49	322
49	324
49	326
49	328
49	339
49	414
50	3
50	42
50	49
50	95
50	150
50	184
50	195
50	250
50	263
50	264
50	265
50	268
50	271
50	273
50	275
50	276
50	277
50	280
50	282
50	283
50	285
50	286
50	288
50	289
50	290
50	316
50	317
50	319
50	320
50	322
50	324
50	326
50	328
50	339
50	414
51	3
51	44
51	45
51	49
51	54
51	55
51	57
51	59
51	62
51	64
51	66
51	67
51	68
51	69
51	95
51	104
51	145
51	146
51	147
51	149
51	150
51	151
51	153
51	154
51	155
51	156
51	157
51	184
51	195
51	230
51	234
51	250
51	262
51	263
51	265
51	268
51	271
51	273
51	275
51	276
51	277
51	280
51	282
51	283
51	285
51	286
51	288
51	289
51	290
51	316
51	317
51	319
51	320
51	322
51	324
51	326
51	328
51	339
51	367
51	383
51	384
51	386
51	414
52	3
52	21
52	44
52	45
52	49
52	54
52	55
52	57
52	59
52	62
52	64
52	66
52	67
52	68
52	69
52	95
52	104
52	145
52	146
52	147
52	149
52	150
52	151
52	153
52	154
52	155
52	156
52	157
52	184
52	195
52	230
52	234
52	240
52	250
52	262
52	263
52	265
52	268
52	271
52	273
52	275
52	276
52	277
52	280
52	282
52	283
52	285
52	286
52	288
52	289
52	290
52	316
52	317
52	319
52	320
52	322
52	324
52	326
52	328
52	339
52	367
52	383
52	384
52	386
52	414
52	423
53	3
53	44
53	45
53	49
